X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.246447015074,45.0121724949586,0009XX 24TH AVE NE,MP202123502         ,2     ,2021/02/03 00:00:00+00,809,2021/02/02 00:00:00+00,2021/02/03 08:09:00+00,1800,THEFT   ,OTHER THEFT                   ,07 ,2021/02/04 00:00:00+00,20983,-93.24645581,45.01217562,-10380147,5623438,Windom Park,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,718
-93.2778161847954,44.9678910196568,0014XX NICOLLET AVE ,MP202123757         ,1     ,2021/02/03 00:00:00+00,601,2021/02/03 00:00:00+00,2021/02/03 06:01:00+00,510,ROBBIZ  ,ROBBERY OF BUSINESS           ,04 ,2021/02/04 00:00:00+00,25134,-93.2778163,44.96789104,-10383639,5616468,Loring Park,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,719
-93.2740881763663,44.9440589000468,0032XX 2ND AVE S,MP202123763         ,3     ,2021/02/03 00:00:00+00,553,2021/02/03 00:00:00+00,2021/02/03 05:53:00+00,540,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,19310,-93.27409088,44.94406457,-10383224,5612719,Central,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,720
-93.2498516300008,44.9169091261585,0047XX 17TH AVE S,MP202123768         ,3     ,2021/02/03 00:00:00+00,658,2021/02/02 00:00:00+00,2021/02/03 06:58:00+00,1845,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,15780,-93.24985245,44.91691153,-10380526,5608450,Northrop,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,721
-93.2340143315418,44.9341137402574,0026XX 38TH ST E,MP202123771         ,3     ,2021/02/03 00:00:00+00,621,2021/02/03 00:00:00+00,2021/02/03 06:21:00+00,615,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,11460,-93.2340192,44.93411553,-10378763,5611155,Standish,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,722
-93.2764237961051,44.9768072432262,0008XX HENNEPIN AVE ,MP202123781         ,1     ,2021/02/03 00:00:00+00,825,2021/02/03 00:00:00+00,2021/02/03 08:25:00+00,30,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/02/04 00:00:00+00,21655,-93.27643103,44.9768075,-10383484,5617871,Downtown West,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,723
-93.2796038322108,44.960003169062,0022XX BLAISDELL AVE ,MP202123785         ,5     ,2021/02/03 00:00:00+00,715,2021/02/02 00:00:00+00,2021/02/03 07:15:00+00,2059,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,16776,-93.27960819,44.96000889,-10383838,5615227,Whittier,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,724
-93.2165061666543,44.906278488551,0053XX 39TH AVE S,MP202123790         ,3     ,2021/02/03 00:00:00+00,748,2021/02/03 00:00:00+00,2021/02/03 07:48:00+00,745,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,14530,-93.21650763,44.90628291,-10376814,5606779,Minnehaha,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,725
-93.21007422922,44.9114191022306,0050XX 44TH AVE S,MP202123810         ,3     ,2021/02/03 00:00:00+00,906,2021/02/03 00:00:00+00,2021/02/03 09:06:00+00,645,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,13068,-93.21007753,44.91142132,-10376098,5607587,Minnehaha,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,726
-93.3082061908572,44.9978562313067,0018XX PENN AVE N,MP202123848         ,4     ,2021/02/03 00:00:00+00,1233,2021/01/27 00:00:00+00,2021/02/03 12:33:00+00,1200,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/02/04 00:00:00+00,19024,-93.30820808,44.9978569,-10387022,5621184,Willard - Hay,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,727
-93.2417039103738,44.9640076123139,0021XX 9TH ST S,MP202123865         ,3     ,2021/02/03 00:00:00+00,1120,2021/02/03 00:00:00+00,2021/02/03 11:20:00+00,100,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/02/04 00:00:00+00,17199,-93.24170511,44.96401122,-10379619,5615857,Seward,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,728
-93.3010196685842,44.9005965576463,0056XX JAMES AVE S,MP202123890         ,5     ,2021/02/03 00:00:00+00,1208,2021/02/03 00:00:00+00,2021/02/03 12:08:00+00,1118,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,13801,-93.30102326,44.90060287,-10386222,5605886,Kenny,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,729
-93.2345712870179,45.0177354367806,0027XX HAYES ST NE,MP202123933         ,2     ,2021/02/03 00:00:00+00,1307,2021/02/02 00:00:00+00,2021/02/03 13:07:00+00,1630,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,10621,-93.23457891,45.01773601,-10378825,5624314,Audubon Park,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,730
-93.2945248490801,44.9421132434567,0033XX EMERSON AVE S,MP202123951         ,5     ,2021/02/03 00:00:00+00,1241,2021/02/01 00:00:00+00,2021/02/03 12:41:00+00,1800,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,14084,-93.29453014,44.94211651,-10385499,5612413,CARAG,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,731
-93.2918748189919,44.9537353365212,,MP202123956         ,5     ,2021/02/03 00:00:00+00,1237,2021/01/31 00:00:00+00,2021/02/03 12:37:00+00,1900,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,,-93.29188,44.95374,-10385204,5614241,Lowry Hill East,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,732
-93.2969143677358,44.9908301723323,0012XX 12TH AVE N,MP202123987         ,4     ,2021/02/03 00:00:00+00,1300,2021/02/02 00:00:00+00,2021/02/03 13:00:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,15855,-93.29691588,44.99083368,-10385765,5620078,Near - North,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,733
-93.2880569790344,44.952838967802,0027XX LYNDALE AVE S,MP202123988         ,5     ,2021/02/03 00:00:00+00,1806,2021/02/03 00:00:00+00,2021/02/03 18:06:00+00,200,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/02/04 00:00:00+00,16753,-93.28806046,44.95284304,-10384779,5614100,Lowry Hill East,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,734
-93.2833767564041,45.0059103637688,,MP202123992         ,4     ,2021/02/03 00:00:00+00,1319,2021/02/03 00:00:00+00,2021/02/03 13:19:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,,-93.28338,45.00591,-10384258,5622452,Hawthorne,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,735
-93.2682311607139,44.99870107911,00008X BROADWAY ST NE,MP202124017         ,2     ,2021/02/03 00:00:00+00,1400,2021/02/03 00:00:00+00,2021/02/03 14:00:00+00,330,BIKETF  ,BIKE THEFT                    ,07,2021/02/04 00:00:00+00,14388,-93.26823369,44.9987034,-10382572,5621317,St. Anthony West,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,736
-93.3133355711295,45.014153878663,0032XX THOMAS AVE N,MP202124031         ,4     ,2021/02/03 00:00:00+00,1414,2021/02/02 00:00:00+00,2021/02/03 14:14:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,10179,-93.31333825,45.01415454,-10387593,5623750,Cleveland,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,737
-93.2594995361522,44.978815267675,0002XX PORTLAND AVE ,MP202124053         ,1     ,2021/02/03 00:00:00+00,1302,2021/02/03 00:00:00+00,2021/02/03 13:02:00+00,1240,THEFT   ,OTHER THEFT                   ,07 ,2021/02/04 00:00:00+00,15554,-93.25950751,44.97882129,-10381600,5618187,Downtown East,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,738
-93.2573166300118,45.0110801643734,0006XX 23RD AVE NE,MP202124081         ,2     ,2021/02/03 00:00:00+00,1530,2021/02/03 00:00:00+00,2021/02/03 15:30:00+00,530,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,11160,-93.2573201,45.01108306,-10381357,5623266,Holland,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,739
-93.2486568706729,44.9708145243838,0015XX 4TH ST S,MP202124097         ,1     ,2021/02/03 00:00:00+00,1610,2021/02/03 00:00:00+00,2021/02/03 16:10:00+00,1610,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,20034,-93.24865948,44.97081881,-10380393,5616928,Cedar Riverside,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,740
-93.301882051257,45.0068884699416,0026XX KNOX AVE N,MP202124128         ,4     ,2021/02/03 00:00:00+00,1815,2021/02/03 00:00:00+00,2021/02/03 18:15:00+00,1705,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/02/04 00:00:00+00,20441,-93.301891,45.00688979,-10386318,5622606,Jordan,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,741
-93.2333136456202,44.9914718282867,,MP202124145         ,2     ,2021/02/03 00:00:00+00,1746,2021/01/31 00:00:00+00,2021/02/03 17:46:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2021/02/04 00:00:00+00,,-93.23331,44.99148,-10378685,5620179,Como,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,742
-93.3042536036071,45.0484615841891,0051XX LOGAN AVE N,MP202124163         ,4     ,2021/02/03 00:00:00+00,1741,2021/02/03 00:00:00+00,2021/02/03 17:41:00+00,1730,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2021/02/04 00:00:00+00,10184,-93.30426148,45.04846377,-10386582,5629154,Shingle Creek,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,743
-93.2473812629695,44.9421323188414,0033XX CEDAR AVE S,MP202124221         ,3     ,2021/02/03 00:00:00+00,1922,2021/02/03 00:00:00+00,2021/02/03 19:22:00+00,1850,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,22413,-93.24738317,44.94213373,-10380251,5612416,Corcoran,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,744
-93.2930516120141,45.0104323770926,0029XX DUPONT AVE N,MP202124248         ,4     ,2021/02/03 00:00:00+00,2240,2021/02/03 00:00:00+00,2021/02/03 22:40:00+00,1930,DASLT3  ,3RD DEG DOMES ASLT            ,05 ,2021/02/04 00:00:00+00,19327,-93.29305945,45.01043723,-10385335,5623164,Hawthorne,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,745
-93.2327387238383,44.9831551562193,0014XX 7TH ST SE,MP202124267         ,2     ,2021/02/03 00:00:00+00,2028,2021/02/03 00:00:00+00,2021/02/03 20:28:00+00,1951,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,16601,-93.23274628,44.98315821,-10378621,5618870,Marcy Holmes,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,746
-93.2473632966638,45.0069075237921,,MP202124349         ,2     ,2021/02/03 00:00:00+00,2159,2021/02/03 00:00:00+00,2021/02/03 21:59:00+00,2145,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,,-93.24736,45.00691,-10380249,5622609,Windom Park,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,747
-93.2345982364764,44.9819606076594,0005XX 14TH AVE SE,MP202124435         ,2     ,2021/02/04 00:00:00+00,32,2021/02/04 00:00:00+00,2021/02/04 00:32:00+00,30,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/02/04 00:00:00+00,16638,-93.23460561,44.981964,-10378828,5618682,Marcy Holmes,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,748
-93.3120689465789,45.0159510360028,0033XX SHERIDAN AVE N,MP202124492         ,4     ,2021/02/04 00:00:00+00,426,2021/02/03 00:00:00+00,2021/02/04 04:26:00+00,2300,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,05,2021/02/04 00:00:00+00,18234,-93.31207322,45.01595399,-10387452,5624033,Cleveland,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,749
-93.2294239404399,45.0213675683446,0029XX BENJAMIN ST NE,MP202124501         ,2     ,2021/02/04 00:00:00+00,553,2021/02/04 00:00:00+00,2021/02/04 05:53:00+00,500,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/04 00:00:00+00,21746,-93.22942814,45.02137078,-10378252,5624886,Waite Park,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,750
-93.3068138021668,44.8925149048009,0021XX 61ST ST W,MP202124521         ,5     ,2021/02/04 00:00:00+00,642,2021/02/04 00:00:00+00,2021/02/04 06:42:00+00,642,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/02/04 00:00:00+00,14477,-93.30681829,44.89251565,-10386867,5604616,Armatage,2021/02/08 00:00:00+00,2021/03/21 07:00:19+00,751
-93.2712854326799,44.9758349782743,0007XX MARQUETTE AVE ,MP20213733          ,1     ,2021/01/06 00:00:00+00,1026,2021/01/06 00:00:00+00,2021/01/06 10:26:00+00,1026,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/01/07 00:00:00+00,18610,-93.27128944,44.97583563,-10382912,5617718,Downtown West,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,752
-93.3033552883229,44.9499908381092,,MP2021700787        ,5     ,2021/02/02 00:00:00+00,1139,2021/01/31 00:00:00+00,2021/02/02 11:39:00+00,2225,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,,-93.30336,44.95,-10386482,5613652,East Isles,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,753
-93.2723723941737,44.9756316266575,00008X 8TH ST S,MP2021700790        ,1     ,2021/02/02 00:00:00+00,1155,2021/02/01 00:00:00+00,2021/02/02 11:55:00+00,1619,SHOPLF  ,SHOPLIFTING                   ,07 ,2021/02/04 00:00:00+00,17052,-93.27237593,44.97563254,-10383033,5617686,Downtown West,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,754
-93.2875629056281,45.0429968373966,0048XX 6TH ST N,MP2021700793        ,4     ,2021/02/02 00:00:00+00,1203,2021/01/23 00:00:00+00,2021/02/02 12:03:00+00,500,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/02/04 00:00:00+00,10058,-93.28757164,45.04300202,-10384724,5628293,Lind - Bohanon,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,755
-93.2192999271879,44.972606686214,0026XX UNIVERSITY AVE SE,MP2021700795        ,2     ,2021/02/02 00:00:00+00,1238,2021/02/01 00:00:00+00,2021/02/02 12:38:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,13302,-93.21930819,44.97260866,-10377125,5617210,Prospect Park - East River Road,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,756
-93.2905183629129,44.964427109242,,MP2021700798        ,5     ,2021/02/02 00:00:00+00,1254,2021/01/31 00:00:00+00,2021/02/02 12:54:00+00,1145,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,,-93.29052,44.96443,-10385053,5615923,Lowry Hill,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,757
-93.2199197647339,44.9260367997329,0042XX SNELLING AVE ,MP2021700802        ,3     ,2021/02/02 00:00:00+00,1626,2021/01/31 00:00:00+00,2021/02/02 16:26:00+00,0,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,12129,-93.21992346,44.92604177,-10377194,5609885,Hiawatha,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,758
-93.2269176407972,44.9848198579116,0008XX 18TH AVE SE,MP2021700806        ,2     ,2021/02/02 00:00:00+00,2023,2021/02/01 00:00:00+00,2021/02/02 20:23:00+00,2200,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,16890,-93.22692634,44.98482326,-10377973,5619132,Como,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,759
-93.2735941029601,44.9853027394339,0003XX WASHINGTON AVE N,MP2021700807        ,1     ,2021/02/02 00:00:00+00,2231,2021/02/02 00:00:00+00,2021/02/02 22:31:00+00,1330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,16911,-93.27359806,44.98530585,-10383169,5619208,North Loop,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,760
-93.2650151919967,44.9314491114141,0039XX PARK AVE ,MP2021700808        ,3     ,2021/02/03 00:00:00+00,758,2021/02/02 00:00:00+00,2021/02/03 07:58:00+00,2000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,21978,-93.26502133,44.93145005,-10382214,5610736,Bryant,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,761
-93.2194526407862,44.9251336381464,,MP2021700810        ,3     ,2021/02/03 00:00:00+00,840,2021/02/03 00:00:00+00,2021/02/03 08:40:00+00,710,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,,-93.21946,44.92514,-10377142,5609743,Hiawatha,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,762
-93.2549630439674,44.9564370724295,0025XX 14TH AVE S,MP2021700812        ,3     ,2021/02/03 00:00:00+00,906,2021/01/29 00:00:00+00,2021/02/03 09:06:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,16874,-93.25497084,44.95644126,-10381095,5614666,Midtown Phillips,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,763
-93.2844367684394,44.9204904002203,0045XX GRAND AVE S,MP2021700813        ,5     ,2021/02/03 00:00:00+00,912,2021/02/03 00:00:00+00,2021/02/03 09:12:00+00,0,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/04 00:00:00+00,21823,-93.28444158,44.92049597,-10384376,5609013,King Field,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,764
-93.22053960228,44.9694926102676,0001XX 27TH AVE SE,MP2021700820        ,2     ,2021/02/03 00:00:00+00,1337,2021/02/02 00:00:00+00,2021/02/03 13:37:00+00,1945,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,22881,-93.22054857,44.96949537,-10377263,5616720,Prospect Park - East River Road,2021/02/05 00:00:00+00,2021/03/21 07:00:19+00,765
-93.2658326589053,44.9735154560974,0007XX 5TH AVE S,MP2021700836        ,1     ,2021/02/03 00:00:00+00,1904,2021/02/01 00:00:00+00,2021/02/03 19:04:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/04 00:00:00+00,21740,-93.26583963,44.97352012,-10382305,5617353,Downtown West,2021/02/04 00:00:00+00,2021/03/21 07:00:19+00,766
-93.2589246143704,44.9609121386386,0010XX 22ND ST E,MP202134635         ,3     ,2021/02/19 00:00:00+00,1518,2021/02/17 00:00:00+00,2021/02/19 15:18:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/24 00:00:00+00,16495,-93.2589253,44.96091759,-10381536,5615370,Ventura Village,2021/03/19 00:00:00+00,2021/03/21 10:49:46+00,767
-93.2918209200749,45.0002446410455,0009XX BROADWAY AVE W,MP202134985         ,4     ,2021/02/19 00:00:00+00,3,2021/02/19 00:00:00+00,2021/02/19 00:03:00+00,3,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/20 00:00:00+00,15075,-93.29182119,45.00024507,-10385198,5621560,Hawthorne,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,768
-93.2152844578679,44.9510652607785,0028XX 40TH AVE S,MP202137165         ,3     ,2021/02/22 00:00:00+00,717,2021/02/21 00:00:00+00,2021/02/22 07:17:00+00,2200,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/02/25 00:00:00+00,11875,-93.21528606,44.95106526,-10376678,5613821,Cooper,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,769
-93.2865478093571,45.0257423299894,,MP202138248         ,4     ,2021/02/23 00:00:00+00,1727,2021/02/22 00:00:00+00,2021/02/23 17:27:00+00,730,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/25 00:00:00+00,,-93.28655,45.02574,-10384611,5625575,Webber - Camden,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,770
-93.2677550536133,44.9483505564274,,MP202138608         ,3     ,2021/02/24 00:00:00+00,230,2021/02/24 00:00:00+00,2021/02/24 02:30:00+00,130,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/02/24 00:00:00+00,,-93.26776,44.94835,-10382519,5613394,Phillips West,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,771
-93.2486748369786,44.9456484398213,0031XX 18TH AVE S,MP202138646         ,3     ,2021/02/24 00:00:00+00,518,2021/02/24 00:00:00+00,2021/02/24 05:18:00+00,420,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/25 00:00:00+00,22415,-93.24867734,44.94565083,-10380395,5612969,Powderhorn Park,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,772
-93.2448659801739,44.9470408404985,0030XX 19TH AVE S,MP202138668         ,3     ,2021/02/24 00:00:00+00,625,2021/02/23 00:00:00+00,2021/02/24 06:25:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/25 00:00:00+00,11019,-93.24486821,44.9470436,-10379971,5613188,Corcoran,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,773
-93.2359187599441,44.9652978733763,0025XX 8TH ST S,MP202138672         ,1     ,2021/02/24 00:00:00+00,813,2021/02/23 00:00:00+00,2021/02/24 08:13:00+00,1930,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/25 00:00:00+00,15348,-93.23592519,44.96530353,-10378975,5616060,Cedar Riverside,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,774
-93.281292664945,44.956424358676,0025XX PILLSBURY AVE ,MP202138678         ,5     ,2021/02/24 00:00:00+00,825,2021/02/23 00:00:00+00,2021/02/24 08:25:00+00,1900,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/25 00:00:00+00,17057,-93.2812965,44.9564296,-10384026,5614664,Whittier,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,775
-93.2745642834669,44.9752884691688,00005X 9TH ST S,MP202138695         ,1     ,2021/02/24 00:00:00+00,800,2021/02/24 00:00:00+00,2021/02/24 08:00:00+00,755,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/25 00:00:00+00,19564,-93.2745667,44.97529036,-10383277,5617632,Downtown West,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,776
-93.2879851138117,44.9996793083725,0007XX BROADWAY AVE W,MP202138748         ,4     ,2021/02/24 00:00:00+00,1000,2021/02/24 00:00:00+00,2021/02/24 10:00:00+00,1000,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/02/24 00:00:00+00,16689,-93.2879891,44.99968546,-10384771,5621471,Hawthorne,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,777
-93.2778072016426,44.9693782124213,0013XX NICOLLET AVE ,MP202138764         ,1     ,2021/02/24 00:00:00+00,1331,2021/02/23 00:00:00+00,2021/02/24 13:31:00+00,1900,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/02/25 00:00:00+00,16712,-93.2778161,44.96938053,-10383638,5616702,Loring Park,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,778
-93.3133355711295,44.9960712111511,0016XX THOMAS AVE N,MP202138841         ,4     ,2021/02/24 00:00:00+00,1400,2021/02/24 00:00:00+00,2021/02/24 14:00:00+00,1312,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/25 00:00:00+00,14779,-93.31334064,44.99607737,-10387593,5620903,Willard - Hay,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,779
-93.2430962990642,44.9160948799535,0020XX EAST MINNEHAHA PKWY ,MP202138851         ,3     ,2021/02/24 00:00:00+00,1323,2021/02/24 00:00:00+00,2021/02/24 13:23:00+00,1310,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/02/25 00:00:00+00,18419,-93.24310345,44.91609593,-10379774,5608322,Keewaydin,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,780
-93.2676742052377,44.9546253341636,0026XX PORTLAND AVE ,MP202138888         ,3     ,2021/02/24 00:00:00+00,1649,2021/02/23 00:00:00+00,2021/02/24 16:49:00+00,600,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/02/25 00:00:00+00,16977,-93.26768105,44.95462876,-10382510,5614381,Phillips West,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,781
-93.2523938622549,44.9332107056686,0038XX BLOOMINGTON AVE ,MP202138911         ,3     ,2021/02/24 00:00:00+00,1455,2021/02/09 00:00:00+00,2021/02/24 14:55:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/02/25 00:00:00+00,18809,-93.25239436,44.93321661,-10380809,5611013,Bancroft,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,782
-93.3192734351575,45.0410672318293,0047XX XERXES AVE N,MP202138916         ,4     ,2021/02/24 00:00:00+00,1820,2021/02/24 00:00:00+00,2021/02/24 18:20:00+00,1434,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/02/25 00:00:00+00,10096,-93.31928241,45.04106828,-10388254,5627989,Victory,2021/02/25 00:00:00+00,2021/03/21 07:00:19+00,783
